number,time,thscode,open,high,low,close,volume,amount,turnoverRatio,totalCapital,pe,pb
1779,2022-11-17,601225.SH,27.7615,27.7615,26.1123,26.4284,101932787.0,1970301252.0,1.0514,186434850000.0,4.9397,1.838
1780,2022-11-16,601225.SH,27.6928,28.27,27.5966,28.0227,49057652.0,997789202.0,0.506,197681050000.0,5.2376,1.9488
1781,2022-11-15,601225.SH,27.2256,27.5966,26.9369,27.5966,50794533.0,1013286175.0,0.5239,194675600000.0,5.158,1.9192
1782,2022-11-14,601225.SH,28.7098,29.342,27.0331,27.4867,91267079.0,1843770136.0,0.9414,193900000000.0,5.1374,1.9116
1783,2022-11-11,601225.SH,28.5861,28.8748,27.7753,28.7098,64197227.0,1331412189.0,0.6622,202528550000.0,5.3661,1.9966
1784,2022-11-10,601225.SH,28.2426,28.3113,27.3218,28.1738,49591924.0,1004197069.0,0.5115,198747500000.0,5.2659,1.9593
1785,2022-11-09,601225.SH,29.4382,29.4795,28.2426,28.4487,51660491.0,1078004695.0,0.5329,200686500000.0,5.3173,1.9785
1786,2022-11-08,601225.SH,30.0567,30.8675,29.2046,29.4382,55897390.0,1209291895.0,0.5766,207666900000.0,5.5022,2.0473
1787,2022-11-07,601225.SH,28.5724,29.6169,28.5174,29.4932,55059751.0,1168865862.0,0.5679,208054700000.0,5.5125,2.0511
1788,2022-11-04,601225.SH,27.2118,29.397,27.2118,28.6686,67418208.0,1397542689.0,0.6954,202237700000.0,5.3584,1.9938
1789,2022-11-03,601225.SH,27.2118,27.8577,26.9644,27.2668,46795041.0,933849157.0,0.4827,192348800000.0,5.0963,1.8963
1790,2022-11-02,601225.SH,26.5521,27.8852,26.1948,27.4867,78798602.0,1561453980.0,0.8128,193900000000.0,5.1374,1.9116
1791,2022-11-01,601225.SH,27.253,27.6928,25.5626,26.5934,151594769.0,2908304224.0,1.5636,187598250000.0,4.9705,1.8494
1792,2022-10-31,601225.SH,29.0809,29.452,27.0744,27.2943,105932460.0,2148324922.0,1.0927,192542700000.0,5.1015,1.8982
1793,2022-10-28,601225.SH,29.0534,30.6889,28.5449,29.4245,63180411.0,1363595293.0,0.6517,207569950000.0,5.4996,2.0463
1794,2022-10-27,601225.SH,28.3113,29.2733,28.2426,29.0259,49149338.0,1035148221.0,0.507,204758400000.0,5.4251,2.0186
1795,2022-10-26,601225.SH,28.4899,28.9984,27.6653,28.1876,57893673.0,1188336590.0,0.5971,198844450000.0,5.2685,1.9603
1796,2022-10-25,601225.SH,29.1496,29.4657,28.2563,28.4762,45639824.0,951801830.0,0.4708,200880400000.0,5.3224,1.9804
1797,2022-10-24,601225.SH,29.7268,29.988,28.8335,28.9435,49207371.0,1047679265.0,0.5076,204176700000.0,5.4097,2.0129
1798,2022-10-21,601225.SH,29.1634,30.4003,29.1359,29.7131,39333991.0,854485650.0,0.4057,209605900000.0,5.5536,2.0664
1799,2022-10-20,601225.SH,29.5207,29.988,28.9435,29.4107,55925062.0,1198541390.0,0.5768,207473000000.0,5.4971,2.0454
1800,2022-10-19,601225.SH,29.2733,30.359,29.0809,29.7956,53610874.0,1170065670.0,0.553,210187600000.0,5.569,2.0721
1801,2022-10-18,601225.SH,29.6169,30.2628,29.0672,29.5482,43742734.0,940179944.0,0.4512,208442500000.0,5.5228,2.0549
1802,2022-10-17,601225.SH,29.5207,30.0292,28.1738,29.6444,75350126.0,1594300675.0,0.7772,209121150000.0,5.5407,2.0616
1803,2022-10-14,601225.SH,29.9055,30.6064,29.2733,30.0567,51351312.0,1121886904.0,0.5297,212029650000.0,5.6178,2.0903
1804,2022-10-13,601225.SH,30.6064,30.7576,29.2183,29.7131,66607652.0,1443136970.0,0.687,209605900000.0,5.5536,2.0664
1805,2022-10-12,601225.SH,30.6614,31.1149,30.4277,31.0462,40679228.0,910479017.0,0.4196,219010050000.0,5.8027,2.1591
1806,2022-10-11,601225.SH,31.7883,31.8296,30.5789,30.9637,36988711.0,835554105.0,0.3815,218428350000.0,5.7873,2.1534
1807,2022-10-10,601225.SH,31.486,32.7091,31.486,31.7746,45919510.0,1071625739.0,0.4736,224148400000.0,5.9389,2.2098
1808,2022-09-30,601225.SH,31.4722,31.7471,31.1561,31.2936,30767670.0,703150095.0,0.3174,220755150000.0,5.849,2.1763
1809,2022-09-29,601225.SH,31.4173,32.0769,30.9637,31.4448,37542044.0,861996308.0,0.3872,221821600000.0,4.5089,2.277
1810,2022-09-28,601225.SH,31.6372,31.8845,30.6476,30.8813,39664524.0,894911770.0,0.4091,217846650000.0,4.4281,2.2362
1811,2022-09-27,601225.SH,30.9912,31.1974,29.5482,31.1287,50817333.0,1128795396.0,0.5242,219591750000.0,4.4636,2.2541
1812,2022-09-26,601225.SH,31.2249,32.0495,30.895,31.0599,32611234.0,745662786.0,0.3364,219107000000.0,4.4537,2.2491
1813,2022-09-23,601225.SH,32.2556,32.5442,31.6097,31.7609,44109911.0,1025127818.0,0.455,224051450000.0,4.5542,2.2999
1814,2022-09-22,601225.SH,31.3348,32.8328,31.2249,32.6679,46026428.0,1080341345.0,0.4747,230450150000.0,4.6843,2.3656
1815,2022-09-21,601225.SH,31.4448,32.1594,31.3348,31.541,38524593.0,888248073.0,0.3974,222500250000.0,4.5227,2.284
1816,2022-09-20,601225.SH,31.7746,32.3793,30.9225,31.541,37567314.0,866460850.0,0.3875,222500250000.0,4.5227,2.284
1817,2022-09-19,601225.SH,31.3898,31.8845,31.1012,31.5135,50591191.0,1160689317.0,0.5218,222306350000.0,4.5188,2.282
1818,2022-09-16,601225.SH,32.984,33.5337,30.8263,31.0874,130815960.0,3015999000.0,1.3493,219300900000.0,4.4577,2.2511
1819,2022-09-15,601225.SH,33.8361,34.6057,32.7641,33.3688,48194891.0,1176761600.0,0.4971,235394600000.0,4.7848,2.4163
1820,2022-09-14,601225.SH,33.2589,34.0285,33.0252,33.4513,32745660.0,799384752.0,0.3378,235976300000.0,4.7966,2.4223
1821,2022-09-13,601225.SH,34.3996,34.4958,33.1764,33.6437,33895776.0,830789746.0,0.3496,237333600000.0,4.8242,2.4362
1822,2022-09-09,601225.SH,33.9735,34.5233,33.4513,34.3996,35226239.0,874648256.0,0.3633,242665850000.0,4.9326,2.491
1823,2022-09-08,601225.SH,33.8636,34.2896,32.984,34.0148,45819604.0,1130313268.0,0.4726,239951250000.0,4.8774,2.4631
1824,2022-09-07,601225.SH,33.946,34.6882,33.8224,34.3171,44176197.0,1102153972.0,0.4557,242084150000.0,4.9208,2.485
1825,2022-09-06,601225.SH,33.9186,34.8668,33.4375,34.3858,70606308.0,1755946867.0,0.7283,242568900000.0,4.9306,2.49
1826,2022-09-05,601225.SH,32.2556,34.0697,31.7746,33.7124,80911973.0,1960479438.0,0.8346,237818350000.0,4.8341,2.4412
1827,2022-09-02,601225.SH,32.1594,32.3518,31.1699,31.7609,52192069.0,1204713030.0,0.5383,224051450000.0,4.5542,2.2999
1828,2022-09-01,601225.SH,30.5102,33.2589,30.0017,32.3106,94030344.0,2216183581.0,0.9699,227929450000.0,4.6331,2.3397
1829,2022-08-31,601225.SH,30.0154,30.9225,29.9742,30.2353,61903016.0,1372354746.0,0.6385,213290000000.0,4.3355,2.1894
1830,2022-08-30,601225.SH,31.4722,31.7059,29.988,30.1529,67754676.0,1502223471.0,0.6989,212708300000.0,4.3237,2.1835
1831,2022-08-29,601225.SH,31.0599,31.9258,30.2216,31.7334,54924394.0,1247433819.0,0.5665,223857550000.0,4.5503,2.2979
1832,2022-08-26,601225.SH,32.1732,32.1732,30.7438,31.1149,70052366.0,1600002094.0,0.7226,219494800000.0,4.4616,2.2531
1833,2022-08-25,601225.SH,30.6064,32.9978,30.359,32.4343,104588561.0,2423756813.0,1.0788,228802000000.0,4.6508,2.3487
1834,2022-08-24,601225.SH,30.7576,31.486,30.1666,30.4827,72031837.0,1609999554.0,0.743,215035100000.0,4.371,2.2073
1835,2022-08-23,601225.SH,29.6169,30.8675,29.4107,30.5789,57694768.0,1275483895.0,0.5951,215713750000.0,4.3848,2.2143
1836,2022-08-22,601225.SH,29.3008,30.1529,29.3008,29.7268,61436415.0,1330026857.0,0.6337,209702850000.0,4.2626,2.1526
1837,2022-08-19,601225.SH,28.6136,29.3145,28.1876,28.971,38014752.0,798177699.0,0.3921,204370600000.0,4.1542,2.0979
1838,2022-08-18,601225.SH,28.6549,28.9984,28.0914,28.2426,30728020.0,634734723.0,0.3169,199232250000.0,4.0497,2.0451
1839,2022-08-17,601225.SH,28.806,29.1496,28.4075,28.7511,24188957.0,506165238.0,0.2495,202819400000.0,4.1227,2.0819
1840,2022-08-16,601225.SH,28.8198,29.3008,28.3662,28.806,25820086.0,539989289.0,0.2663,203207200000.0,4.1305,2.0859
1841,2022-08-15,601225.SH,28.7923,29.6856,28.7785,28.9297,45797253.0,971034580.0,0.4724,204079750000.0,4.1483,2.0949
1842,2022-08-12,601225.SH,27.5554,28.8885,27.5554,28.7373,41409615.0,858736392.0,0.4271,202722450000.0,4.1207,2.0809
1843,2022-08-11,601225.SH,27.8303,27.899,27.1568,27.5279,21265252.0,426781166.0,0.2193,194190850000.0,3.9473,1.9934
1844,2022-08-10,601225.SH,27.7753,28.4212,27.2393,27.5142,22437659.0,450721727.0,0.2314,194093900000.0,3.9453,1.9924
1845,2022-08-09,601225.SH,27.363,28.2975,27.1843,28.0089,43675284.0,888856886.0,0.4505,197584100000.0,4.0162,2.0282
1846,2022-08-08,601225.SH,25.2877,27.6516,25.1503,27.3492,56215511.0,1096609266.0,0.5798,192930500000.0,3.9217,1.9804
1847,2022-08-05,601225.SH,26.0436,26.3597,25.0266,25.4939,60380921.0,1117304143.0,0.6228,179842250000.0,3.6556,1.8461
1848,2022-08-04,601225.SH,26.5246,26.5246,25.6726,26.1536,34544837.0,655102680.0,0.3563,184495850000.0,3.7502,1.8939
1849,2022-08-03,601225.SH,26.5384,26.9507,26.2085,26.5109,34156588.0,662451372.0,0.3523,187016550000.0,3.8014,1.9197
1850,2022-08-02,601225.SH,26.2498,26.8682,26.0574,26.346,33934148.0,653495587.0,0.35,185853150000.0,3.7778,1.9078
1851,2022-08-01,601225.SH,26.2223,26.9507,25.7275,26.8682,43616053.0,838887575.0,0.4499,189537250000.0,3.8527,1.9456
1852,2022-07-29,601225.SH,26.7583,27.253,26.1536,26.2635,32895770.0,636863507.0,0.3393,185271450000.0,3.766,1.9018
1853,2022-07-28,601225.SH,26.9369,27.0331,26.4972,26.7583,23015501.0,447054684.0,0.2374,188761650000.0,3.8369,1.9376
1854,2022-07-27,601225.SH,26.8133,27.2256,26.3872,26.6758,30272842.0,590853538.0,0.3123,188179950000.0,3.8251,1.9317
1855,2022-07-26,601225.SH,26.0024,27.2805,25.9199,26.7858,33337819.0,648170426.0,0.3439,188955550000.0,3.8409,1.9396
1856,2022-07-25,601225.SH,25.5626,26.5384,25.5076,26.0711,35374388.0,670956634.0,0.3649,183914150000.0,3.7384,1.8879
1857,2022-07-22,601225.SH,25.8512,26.2223,25.1641,25.5901,47537174.0,889210823.0,0.4903,180520900000.0,3.6694,1.853
1858,2022-07-21,601225.SH,27.2805,27.308,25.6313,25.9199,62599739.0,1190422120.0,0.6457,182847700000.0,3.7167,1.8769
1859,2022-07-20,601225.SH,27.2943,27.7478,27.1156,27.4042,22265157.0,443986871.0,0.2297,193318300000.0,3.9295,1.9844
1860,2022-07-19,601225.SH,27.8165,27.8852,26.882,27.2943,35053588.0,699022094.0,0.3616,192542700000.0,3.9138,1.9765
1861,2022-07-18,601225.SH,26.8407,27.844,26.1123,27.7753,57693680.0,1139742806.0,0.5951,195935950000.0,3.9827,2.0113
1862,2022-07-15,601225.SH,27.6791,28.2288,26.4147,26.4422,78114323.0,1543207149.0,0.8057,186531800000.0,3.7916,1.9148
1863,2022-07-14,601225.SH,27.5279,27.8165,27.1019,27.6516,30248655.0,605011794.0,0.312,195063400000.0,3.965,2.0023
1864,2022-07-13,601225.SH,27.418,27.7615,26.6621,27.4317,38502336.0,760364474.0,0.3971,193512200000.0,3.9335,1.9864
1865,2022-07-12,601225.SH,27.0469,28.2426,27.0469,27.9814,48192369.0,973731360.0,0.4971,197390200000.0,4.0123,2.0262
1866,2022-07-11,601225.SH,27.418,27.418,26.1123,26.9782,58256142.0,1141868604.0,0.6009,190312850000.0,3.8684,1.9536
1867,2022-07-08,601225.SH,29.0259,29.1359,27.1431,27.5279,93113936.0,1889389009.0,0.9604,194190850000.0,3.9473,1.9934
1868,2022-07-07,601225.SH,27.6002,28.5159,27.239,28.2837,60758777.0,1318817737.0,0.6267,212611350000.0,4.3217,2.1825
1869,2022-07-06,601225.SH,28.7351,28.877,27.368,27.7162,86297731.0,1874326927.0,0.8901,208345550000.0,4.235,2.1387
1870,2022-07-05,601225.SH,28.7609,29.8056,28.748,29.5348,72517431.0,1655217671.0,0.748,222015500000.0,4.5129,2.279
1871,2022-07-04,601225.SH,28.0516,29.0834,27.8581,28.3998,55628486.0,1225479109.0,0.5738,213483900000.0,4.3394,2.1914
1872,2022-07-01,601225.SH,27.0843,28.3869,25.7688,28.0645,75239148.0,1591531120.0,0.7761,210963200000.0,4.2882,2.1655
1873,2022-06-30,601225.SH,27.5099,27.5615,26.8263,27.3164,48197567.0,1015461605.0,0.4971,205340100000.0,4.1739,2.1078
1874,2022-06-29,601225.SH,27.4583,28.2321,27.2519,27.5615,48682915.0,1048408617.0,0.5021,207182150000.0,9.0958,2.2737
1875,2022-06-28,601225.SH,26.8134,27.6518,26.7747,27.4583,46381045.0,979199870.0,0.4784,206406550000.0,9.0618,2.2652
1876,2022-06-27,601225.SH,25.5495,26.8908,25.5108,26.7747,61835586.0,1272972216.0,0.6378,201268200000.0,8.8362,2.2088
1877,2022-06-24,601225.SH,25.4463,26.2589,25.0852,25.5624,49890319.0,991024525.0,0.5146,192154900000.0,8.4361,2.1088
1878,2022-06-23,601225.SH,24.9562,25.8461,24.4919,25.6914,48544140.0,951132577.0,0.5007,193124400000.0,8.4787,2.1194
1879,2022-06-22,601225.SH,25.7946,26.0267,24.8015,25.0078,45216717.0,886031408.0,0.4664,187986050000.0,8.2531,2.063
1880,2022-06-21,601225.SH,24.8273,25.859,24.6596,25.4463,67307135.0,1330599608.0,0.6942,191282350000.0,8.3978,2.0992
1881,2022-06-20,601225.SH,26.1815,26.1815,24.6209,24.9949,108931974.0,2120831547.0,1.1236,187889100000.0,8.2488,2.062
1882,2022-06-17,601225.SH,26.362,27.0327,25.6914,26.7361,58995990.0,1209848618.0,0.6085,200977350000.0,8.8234,2.2056
1883,2022-06-16,601225.SH,27.497,27.497,26.0525,26.4394,89987659.0,1857102547.0,0.9282,198747500000.0,8.7255,2.1811
1884,2022-06-15,601225.SH,28.1032,28.2837,27.3551,27.5615,39618139.0,858069369.0,0.4086,207182150000.0,9.0958,2.2737
1885,2022-06-14,601225.SH,27.3422,28.1805,27.2777,28.129,49319980.0,1064928024.0,0.5087,211447950000.0,9.2831,2.3205
1886,2022-06-13,601225.SH,27.1617,28.1032,26.6974,27.6905,60198768.0,1283598014.0,0.6209,208151650000.0,9.1384,2.2843
1887,2022-06-10,601225.SH,26.6974,27.6518,26.5684,27.4712,44160556.0,931818671.0,0.4555,206503500000.0,9.066,2.2662
1888,2022-06-09,601225.SH,26.1686,27.7162,25.9235,26.9166,92798907.0,1936003810.0,0.9572,202334650000.0,8.883,2.2205
1889,2022-06-08,601225.SH,25.0852,26.2846,25.0336,26.1557,82157443.0,1638795583.0,0.8474,196614600000.0,8.6319,2.1577
1890,2022-06-07,601225.SH,24.6338,25.2658,24.3759,24.8788,52369237.0,1007374539.0,0.5402,187016550000.0,8.2105,2.0524
1891,2022-06-06,601225.SH,24.2985,25.0852,24.234,24.9691,42133243.0,804844383.0,0.4346,187695200000.0,8.2403,2.0598
1892,2022-06-02,601225.SH,24.7112,24.8402,24.0792,24.1824,56548370.0,1064068530.0,0.5833,181781250000.0,7.9807,1.9949
1893,2022-06-01,601225.SH,24.6338,24.9562,24.2469,24.9433,44604700.0,850945684.0,0.4601,187501300000.0,8.2318,2.0577
1894,2022-05-31,601225.SH,24.4919,24.8917,24.2598,24.4661,56229326.0,1072011573.0,0.58,183914150000.0,8.0743,2.0183
1895,2022-05-30,601225.SH,24.9949,25.0465,23.9116,24.5048,71565156.0,1353548966.0,0.7382,184205000000.0,8.0871,2.0215
1896,2022-05-27,601225.SH,24.8917,25.3818,24.3243,24.9691,67219234.0,1300161113.0,0.6933,187695200000.0,8.2403,2.0598
1897,2022-05-26,601225.SH,24.5048,25.0852,23.9373,24.7628,91915554.0,1749661020.0,0.9481,186144000000.0,8.1722,2.0428
1898,2022-05-25,601225.SH,23.3441,24.0663,23.0861,23.8729,57831056.0,1061596867.0,0.5965,179454450000.0,7.8785,1.9694
1899,2022-05-24,601225.SH,23.3957,24.0405,23.3441,23.4086,46748184.0,858471272.0,0.4822,175964250000.0,7.7253,1.9311
1900,2022-05-23,601225.SH,23.2151,24.0276,23.0603,23.4472,62692054.0,1143918092.0,0.6466,176255100000.0,7.7381,1.9343
1901,2022-05-20,601225.SH,22.1575,23.3054,21.8738,22.9958,46978753.0,833324689.0,0.4846,172861850000.0,7.5891,1.897
1902,2022-05-19,601225.SH,21.7577,22.2607,21.3321,22.1704,45068401.0,760852703.0,0.4649,166657050000.0,7.3167,1.829
1903,2022-05-18,601225.SH,22.222,22.351,21.8222,22.0028,33437736.0,570032035.0,0.3449,165396700000.0,7.2613,1.8151
1904,2022-05-17,601225.SH,22.1833,22.8153,22.093,22.3123,43982521.0,764011480.0,0.4537,167723500000.0,7.3635,1.8407
1905,2022-05-16,601225.SH,22.0028,22.4413,21.5771,22.2607,48515681.0,829973463.0,0.5004,167335700000.0,7.3465,1.8364
1906,2022-05-13,601225.SH,20.9968,21.8996,20.6356,21.7577,50721950.0,846199793.0,0.5232,163554650000.0,7.1805,1.7949
1907,2022-05-12,601225.SH,21.2547,21.7706,20.5325,20.8678,48188658.0,787243952.0,0.497,156865100000.0,6.8868,1.7215
1908,2022-05-11,601225.SH,20.4422,21.2547,20.3003,21.1257,55508101.0,896128572.0,0.5725,158804100000.0,6.9719,1.7428
1909,2022-05-10,601225.SH,21.0097,21.0097,20.1326,20.4035,75550013.0,1193538317.0,0.7793,153374900000.0,6.7336,1.6832
1910,2022-05-09,601225.SH,21.2805,21.4998,20.2616,21.3579,51751909.0,843163008.0,0.5338,160549200000.0,7.0485,1.7619
1911,2022-05-06,601225.SH,21.2418,22.4155,21.0226,21.6674,51132162.0,865035148.0,0.5274,162876000000.0,7.1507,1.7875
1912,2022-05-05,601225.SH,22.1962,22.6347,21.4869,21.6674,64279971.0,1088794972.0,0.663,162876000000.0,7.1507,1.7875
1913,2022-04-29,601225.SH,22.5702,22.6863,21.5771,22.1962,76863592.0,1311816199.0,0.7928,166850950000.0,7.3252,1.8311
1914,2022-04-28,601225.SH,21.0097,22.5315,20.7646,22.3897,111575692.0,1886017035.0,1.1509,168305200000.0,7.389,1.847
1915,2022-04-27,601225.SH,19.7328,20.5325,19.5265,20.4809,62420952.0,972196026.0,0.6438,153956600000.0,6.7591,1.6896
1916,2022-04-26,601225.SH,20.8936,20.8936,19.4749,19.7199,98156186.0,1510596229.0,1.0124,148236550000.0,6.508,1.6268
1917,2022-04-25,601225.SH,21.0741,21.1515,20.0295,20.5067,77059507.0,1234147135.0,0.7948,154150500000.0,6.7676,1.6917
1918,2022-04-22,601225.SH,21.216,21.8351,21.0613,21.3708,57673576.0,962343233.0,0.5949,160646150000.0,7.0528,1.763
1919,2022-04-21,601225.SH,21.7577,22.0672,21.1515,21.345,65699828.0,1097655675.0,0.6777,160452250000.0,7.0443,1.7609
1920,2022-04-20,601225.SH,22.1962,22.5444,21.3966,21.4611,70986022.0,1203257705.0,0.7322,161324800000.0,7.0826,1.7704
1921,2022-04-19,601225.SH,22.0543,22.6218,21.7319,22.5186,56798704.0,980781164.0,0.5859,169274700000.0,7.4316,1.8577
1922,2022-04-18,601225.SH,22.0285,23.1248,21.8996,22.0414,70823542.0,1221674737.0,0.7305,165687550000.0,7.2741,1.8183
1923,2022-04-15,601225.SH,23.6665,24.6725,22.3123,22.6347,96330365.0,1737316850.0,0.9936,170147250000.0,7.4699,1.8673
1924,2022-04-14,601225.SH,22.7766,24.0663,22.3897,23.6665,79851277.0,1453438520.0,0.8236,177903250000.0,7.8104,1.9524
1925,2022-04-13,601225.SH,21.9641,23.2796,21.8996,22.8024,71579704.0,1267493851.0,0.7383,171407600000.0,7.5252,1.8811
1926,2022-04-12,601225.SH,22.4413,22.8798,21.6674,22.1962,83438872.0,1448421719.0,0.8606,166850950000.0,7.3252,1.8311
1927,2022-04-11,601225.SH,21.6674,22.5057,21.3579,22.0543,87353004.0,1505603198.0,0.901,165784500000.0,7.2784,1.8194
1928,2022-04-08,601225.SH,21.4095,21.9254,21.1515,21.8738,68724331.0,1153878846.0,0.7089,164427200000.0,7.2188,1.8045
1929,2022-04-07,601225.SH,20.9839,21.3708,20.6872,21.0097,62120889.0,1014713038.0,0.6408,157931550000.0,6.9336,1.7332
1930,2022-04-06,601225.SH,21.087,21.1902,20.1842,20.5454,79007192.0,1254868624.0,0.8149,154441350000.0,6.7804,1.6949
1931,2022-04-01,601225.SH,21.0355,21.4611,20.7646,21.2289,74715295.0,1223745479.0,0.7707,159579700000.0,7.006,1.7513
1932,2022-03-31,601225.SH,20.7388,21.3837,20.4035,21.216,76311696.0,1243947779.0,0.7871,159482750000.0,7.0017,1.7502
1933,2022-03-30,601225.SH,20.8936,21.59,20.5067,20.5583,79735238.0,1287941816.0,0.8224,154538300000.0,7.3103,1.8099
1934,2022-03-29,601225.SH,20.5196,21.7319,20.5196,21.4998,105510725.0,1735817458.0,1.0883,161615650000.0,7.6451,1.8928
1935,2022-03-28,601225.SH,19.9263,20.7001,19.7328,20.3777,63175400.0,998569515.0,0.6516,153181000000.0,7.2461,1.794
1936,2022-03-25,601225.SH,19.6554,20.0166,19.5394,19.7328,45943573.0,705077620.0,0.4739,148333500000.0,7.0168,1.7372
1937,2022-03-24,601225.SH,19.5523,19.9521,19.3975,19.707,42129648.0,643887125.0,0.4346,148139600000.0,7.0077,1.735
1938,2022-03-23,601225.SH,19.6683,19.7328,18.8558,19.4362,52314704.0,784366244.0,0.5396,146103650000.0,6.9113,1.7111
1939,2022-03-22,601225.SH,19.0235,19.7328,19.0235,19.707,62881853.0,950459345.0,0.6486,148139600000.0,7.0077,1.735
1940,2022-03-21,601225.SH,18.456,19.5007,18.456,19.1396,55657553.0,826437089.0,0.5741,143873800000.0,6.8059,1.685
1941,2022-03-18,601225.SH,17.9659,18.7011,17.9659,18.5979,54681946.0,783264682.0,0.564,139801900000.0,6.6132,1.6373
1942,2022-03-17,601225.SH,17.9272,18.2883,17.2695,17.9014,61884594.0,852327638.0,0.6383,134566600000.0,6.3656,1.576
1943,2022-03-16,601225.SH,17.2566,17.8627,17.0373,17.8111,51292515.0,693465120.0,0.5291,133887950000.0,6.3335,1.568
1944,2022-03-15,601225.SH,18.211,18.211,17.0889,17.0889,82882014.0,1125793913.0,0.8549,128458750000.0,6.0767,1.5045
1945,2022-03-14,601225.SH,18.585,19.4104,18.3915,18.4173,62224990.0,909753794.0,0.6418,138444600000.0,6.549,1.6214
1946,2022-03-11,601225.SH,18.7011,19.4104,18.2239,18.9332,78642468.0,1153102924.0,0.8112,142322600000.0,6.7325,1.6668
1947,2022-03-10,601225.SH,18.8429,19.4104,18.4044,18.7526,100034149.0,1466175775.0,1.0318,140965300000.0,6.6683,1.6509
1948,2022-03-09,601225.SH,18.83,19.707,18.3528,19.1396,76264226.0,1132859519.0,0.7866,143873800000.0,6.8059,1.685
1949,2022-03-08,601225.SH,19.3459,19.4749,18.6237,18.7526,75316395.0,1110006872.0,0.7769,140965300000.0,6.6683,1.6509
1950,2022-03-07,601225.SH,20.1842,20.4293,19.4233,19.5781,83008725.0,1280791289.0,0.8562,147170100000.0,6.9618,1.7236
1951,2022-03-04,601225.SH,19.2814,19.9521,19.088,19.6039,66138770.0,1006341269.0,0.6822,147364000000.0,6.971,1.7259
1952,2022-03-03,601225.SH,19.3717,19.8489,19.2814,19.3072,76919137.0,1165327042.0,0.7934,145134150000.0,6.8655,1.6998
1953,2022-03-02,601225.SH,19.1911,19.3201,18.7913,19.1525,58119478.0,859320671.0,0.5995,143970750000.0,6.8104,1.6861
1954,2022-03-01,601225.SH,18.2625,19.0106,18.1981,18.9848,77718162.0,1124362870.0,0.8016,142710400000.0,6.7508,1.6714
1955,2022-02-28,601225.SH,18.0562,18.7655,18.0562,18.3528,97637554.0,1389462400.0,1.0071,137959850000.0,6.5261,1.6157
1956,2022-02-25,601225.SH,18.7655,19.4491,17.4113,18.1723,165813831.0,2361862493.0,1.7103,136602550000.0,6.4619,1.5998
1957,2022-02-24,601225.SH,19.333,19.4233,18.7139,18.9848,60418738.0,892610850.0,0.6232,142710400000.0,6.7508,1.6714
1958,2022-02-23,601225.SH,19.1396,19.1525,18.6753,19.0364,63207750.0,928988944.0,0.652,143098200000.0,6.7692,1.6759
1959,2022-02-22,601225.SH,18.9977,19.4104,18.8042,19.1654,66393298.0,982180139.0,0.6848,144067700000.0,6.815,1.6873
